census_tract_geoid,restaurant_index,crime_index,transit_index,health_index,housing_index
36005005001,0.2678625021336807,0.3586497890295359,0.012903225806451474,0.32855981140524165,0.8732898789484995
36005005002,0.46397778840320836,0.4866385372714487,0.2064516129032256,0.33998133484155146,0.8374758255139317
36005005100,0.6712831153532336,0.3921901528013582,0.6774193548387096,0.04370528947845196,0.09863190315879941
36005005200,0.39216569981515625,0.23206751054852315,0.025806451612902948,0.3172015195641484,0.319461356636344
36005005400,0.48369066741005007,0.42897327707454286,0.34838709677419333,0.34692983208880834,0.8798080366735909
36005005600,0.24208599004191475,0.2552742616033757,0.058064516129032066,0.31919825429630105,0.38464293388725745
36005005902,0.44254289926814744,0.18917018284106912,0.0903225806451612,0.3152614389772445,0.08423465367810318
36005006000,0.498725031061777,0.20393811533052053,0.08387096774193531,0.3162283025870122,0.11646730176921412
36005006100,0.5130638681001539,0.28691983122362863,0.24516129032258036,0.0343634457166099,0.11173984671585127
36005006200,0.3711260197613242,0.5766526019690577,0.41290322580645156,0.7399711156225758,0.42260583052789913
36005006301,0.5399018441192556,0.6848471986417658,0.632258064516129,0.0343634457166099,0.7209368956378482
36005006302,0.8583633902539769,0.5949367088607597,0.7677419354838708,0.3535092051723802,0.000429768641214683
36005006400,0.39933867353543556,0.417721518987342,0.0903225806451612,0.3245885228700042,0.4169472100852374
36005006500,0.5160162147026388,0.4518251273344652,0.9290322580645161,0.37887162499727994,0.45025427977938537
36005006700,0.431555431791122,0.8952180028129395,0.13548387096774178,0.3333680329411435,0.4396533199627535
36005006900,0.5107416107478114,0.639240506329114,0.058064516129032066,0.3263552182827326,0.4009025141465511
36005007000,0.5056391861426647,0.40646976090014053,0.11612903225806444,0.3297098058817501,0.5756750949072417
36005007100,0.2995468334740474,0.3429541595925298,0.16774193548387092,0.33149041595078194,0.17835398610414724
36005007200,0.448625137293848,0.4226441631504922,0.21935483870967712,0.33431154210155356,0.575388582479765
36005007300,0.5217783770132924,0.5436005625879042,0.12258064516129004,0.32467513537682335,0.22512713988969257
36005007500,0.44254289926814744,0.38748241912798886,0.21290322580645152,0.3292513946821593,0.3664493947424969
36005007600,0.5694934418896852,0.5077355836849508,0.30322580645161273,0.34471270497558376,0.7950719862474034
36005007700,0.44807052592372354,0.14205344585091415,0.16774193548387092,0.3200641987597219,0.16832605114246815
36005007800,0.49825053022289273,0.38045007032348793,0.1483870967741933,0.3315092495941265,0.6083375116395674
36005007900,0.4766514985308149,0.8804500703234881,0.41290322580645156,0.3503090572695377,0.624525463791992
36005008300,0.27995303000239846,0.5843881856540085,0.5677419354838708,0.3524785740227549,0.6291812907384857
36005008500,0.4317279775507163,0.3600562587904361,0.3548387096774192,0.33860008769214023,0.5190172623737553
36005008700,0.5143280976079511,0.6526019690576652,0.3096774193548386,0.3398507277128131,0.47467946422176044
36005008900,0.4684987113899824,0.7552742616033755,0.6193548387096772,0.34975897419205126,0.20385359214955942
36005009000,0.4828530620331183,0.7250351617440225,0.2580645161290321,0.3288628585304189,0.023207506625599752
36005009200,0.5456740947630639,0.39240506329113933,0.5032258064516127,0.34585949047331305,0.4719575961607336
36005009301,0.4952864405670041,0.323641765704584,0.08387096774193531,0.3436533758565079,0.931738414153714
36005009302,0.5281305259057871,0.8234880450070323,0.4580247167544882,0.3394453021865236,0.005586992335792555
36005009600,0.5859801892189248,0.2932489451476793,0.0903225806451612,0.3195758735048714,0.17856887042475458
36005009800,0.21282099674500268,0.46272855133614615,0.1419354838709677,0.10267130509186805,0.26710121051500607
36005011000,0.21282099674500268,0.0822784810126582,0.012903225806451474,0.3068842071299614,0.0023637275266814267
36005011502,0.5578096290257255,0.7306610407876232,0.12258064516129004,0.33490875244387147,0.598094692357281
36005011701,0.3406053294392328,0.20745428973277077,0.07096774193548384,0.3147368892904897,0.12957524532626596
36005011702,0.45455947895418214,0.07594936708860754,0.03225806451612883,0.3133298528670253,0.18743195611282285
36005011800,0.47498766442044105,0.10548523206751072,0.019354838709677358,0.31024991675069624,0.04082802091540712
36005011900,0.5892162754595803,0.6209563994374119,0.29677419354838686,0.34349299780384684,0.6738772294248262
36005012101,0.5365495265042796,0.20464135021097046,0.019354838709677358,0.3184617095259843,0.35907169973497594
36005012102,0.44185887857832706,0.20464135021097046,0.09677419354838708,0.3198518985166293,0.2847217248048133
36005012300,0.4371631689779381,0.5386779184247541,0.3999999999999998,0.3397683250253731,0.36172193968913385
36005012500,0.48864959117117857,0.3431786216596343,0.29677419354838686,0.33707532798372347,0.5667215815485996
36005012701,0.46949701185620685,0.21378340365682144,0.36774193548387096,0.3334291151248118,0.31179714920134655
36005012901,0.46029046311213706,0.6722925457102674,0.4516129032258063,0.34864334985796624,0.5873504763269106
36005013000,0.5246808431836115,0.04360056258790434,0.16358548031166797,0.31611384676230575,0.016331208366162815
36005013100,0.498725031061777,0.7468354430379748,0.16129032258064505,0.3348976546299007,0.5208795931523529
36005013200,0.4403614278789904,0.27848101265822783,0.2032977537897893,0.32350821509037897,0.17491583697442858
36005013300,0.561396115885865,0.5323488045007031,0.0451612903225806,0.322859019380641,0.30592364443807746
36005013500,0.5419292567944889,0.40154711673699,0.11612903225806444,0.32789457830728563,0.47647016689348903
36005013800,0.21282099674500268,0.10478199718706047,0.07741935483870943,0.3112170043963323,0.052646658548814416
36005014100,0.33170465726898934,0.3745755517826826,0.264516129032258,0.34544609812782257,0.563140176205143
36005014300,0.5981113885881183,0.27637130801687776,0.13548387096774178,0.32010031169768105,0.10651099491440422
36005014400,0.21282099674500268,0.46202531645569633,0.23870967741935478,0.3242772016560927,0.10378912685337711
36005014500,0.5003888651721509,0.6540084388185654,0.058064516129032066,0.3125457306808436,0.5342740491368814
36005014701,0.4490318522986061,0.49296765119549935,0.16774193548387092,0.32161558101310117,0.02986892056442935
36005014702,0.6478045673512891,0.32630098452883277,0.12258064516129004,0.3191954518242084,0.042976864121481204
36005014900,0.4684987113899824,0.40857946554149094,0.012903225806451474,0.323652571743245,0.5285438005873505
36005015100,0.29381461684638105,0.6786216596343178,0.3870967741935483,0.3543541328004678,0.6395249487354752
36005015200,0.4362018426030555,0.17862165963431792,0.15483870967741917,0.31846161597007633,0.1016402836473032
36005015300,0.44254289926814744,0.5857946554149084,0.30322580645161273,0.33996567174095993,0.5624238951364516
36005015500,0.1700623331258956,0.46554149085794655,0.4516129032258063,0.3373330987165975,0.2679607477974356
36005015700,0.09300645375240252,0.7053445850914206,0.038709677419354716,0.32793720021576345,0.6371320106009599
36005015800,0.35338111046748244,0.09423347398030958,0.2064516129032256,0.3183655499146533,0.06081226273189591
36005015900,0.5909384148678392,0.6448663853727143,0.37419354838709656,0.3372529580740181,0.17613351479120398
36005016000,0.5880359486975201,0.13853727144866385,0.23585131307490412,0.3233008205342976,0.12076498818136229
36005016100,0.4944545235118169,0.7848101265822784,0.3096774193548386,0.33874842943162375,0.3475395745290451
36005016200,0.47858031362913744,0.10829817158931075,0.006451612903225592,0.3096854919338771,0.039753599312370075
36005016400,0.5496691665820066,0.06962025316455689,0.07741935483870943,0.3132660056529471,0.04942339373970346
36005016500,0.4684987113899824,0.5196905766526021,0.17419354838709653,0.32365419822491337,0.09125420815127845
36005016600,0.5625053386261143,0.47327707454289747,0.0,0.3148561334781621,0.05372108015185146
36005016700,0.5419292567944889,0.35232067510548526,0.18709677419354828,0.32349174863426716,0.1285724518300981
36005016900,0.36055285171805007,0.23488045007032352,0.11612903225806444,0.31724713917490244,0.12470453405916476
36005017300,0.2056498960422289,0.5471167369901548,0.2064516129032256,0.3379100622380075,0.7950719862474034
36005017500,0.4490318522986061,0.670182841068917,0.15483870967741917,0.34204208554393395,0.9501468376190818
36005017701,0.5981113885881183,0.529535864978903,0.1483870967741933,0.3342117076351134,0.6125635699448463
36005017702,0.5474568834500649,0.9388185654008442,0.19354838709677416,0.3454911816354246,0.8298116180789342
36005017901,0.4708465661901768,0.16104078762306612,0.30322580645161273,0.33076572878968186,0.3610772867273118
36005017902,0.26351434899190307,0.5829817158931083,0.19354838709677416,0.32904851668315555,0.34804097127712913
36005018101,0.2554724841250953,0.2721518987341772,0.09677419354838708,0.32169070081518936,0.4025499606045411
36005018102,0.11143991130371775,0.25738396624472576,0.3548387096774192,0.33094248456335856,0.3259078862545663
36005018301,0.43106057088906163,0.13713080168776368,0.038709677419354716,0.31490153018255174,0.22090108158441357
36005018302,0.47498766442044105,0.40646976090014053,0.15483870967741917,0.3276220892304075,0.3962466872000572
36005018400,0.4403614278789904,0.2714486638537273,0.1806451612903224,0.32226213510489804,0.17018838192106572
36005018501,0.5578096290257255,0.5182841068917019,0.10322580645161267,0.3264472721614351,0.3582121624525464
36005018502,0.561396115885865,0.9015471167369904,0.19999999999999976,0.3442610490709714,0.7724375044767565
36005018900,0.40886689687417727,0.8164556962025318,0.1290322580645159,0.3458078626563276,0.667464114832536
36005019300,0.34315654174180604,0.6132208157524615,0.06451612903225795,0.3253880241252438,0.4168039538714992
36005019400,0.6121985173892851,0.17580872011251752,0.03225806451612883,0.31471417908464094,0.1358068906238807
36005019500,0.5735582390405446,0.5822784810126581,0.9419354838709674,0.37655650289606135,0.8414153713917343
36005019700,0.5176187917373575,0.6286919831223629,0.8903225806451611,0.3681804983599954,0.5425829095337009
36005019900,0.5081164502625547,0.42405063291139233,0.15483870967741917,0.33613051979989533,0.7892701095910036
36005020000,0.587647720738433,0.540084388185654,0.3548387096774192,0.34271980835623045,0.5528973569228566
36005020100,0.4399251336011591,0.60126582278481,0.13548387096774178,0.3257066460806468,0.24117183582837906
36005020200,0.48147661745089965,0.1800281293952181,0.16129032258064505,0.3226727907651593,0.2751235584843493
36005020400,0.5862427052674504,0.11533052039381166,0.006451612903225592,0.31708039826387757,0.35713774084950933
36005020502,0.4490318522986061,0.14978902953586498,0.07096774193548384,0.530478104870485,0.2413150920421172
36005020601,0.34219521536692343,0.14767932489451488,0.21290322580645152,0.32138106951921414,0.16503115822648803
36005020900,0.4755422757905656,0.3466947960618846,0.16774193548387092,0.32658474296915385,0.35219540147553896
36005021001,0.39933867353543556,0.17862165963431792,0.1483870967741933,0.32328979663596885,0.36616288231502037
36005021002,0.5981113885881183,0.30872011251758097,0.1290322580645159,0.32727400120680034,0.45233149487859026
36005021100,0.5480077974110553,0.4261603375527428,0.23225806451612888,0.33610755663696745,0.5946565432275626
36005021200,0.4858950213662262,0.18846694796061886,0.06451612903225795,0.3155495719573001,0.1418236516008881
36005021301,0.3747693898389125,0.15822784810126575,0.1290322580645159,0.3154905522279678,0.05071269966334784
36005021302,0.5419292567944889,0.3094233473980309,0.051612903225806195,0.3197491227782494,0.2822147410643937
36005021501,0.4008620060987113,0.23417721518987325,0.08387096774193531,0.3192636593544528,0.2827161378124775
36005021502,0.4388824642253248,0.47890295358649776,0.3225806451612901,0.3388675844962448,0.5309075281140319
36005021601,0.27828549848289025,0.41279887482419114,0.06451612903225795,0.3254309519730191,0.5651457631974787
36005021602,0.6048838096521963,0.28691983122362863,0.4516129032258063,0.3394301549404728,0.3182436788195688
36005021700,0.6275168834321284,0.530239099859353,0.1290322580645159,0.3317373002059832,0.524604254709548
36005021800,0.4217043013879966,0.5098452883263008,0.28010980077694947,0.3413179586464688,0.735549029439152
36005021900,0.533658152561363,0.4458509142053447,0.1290322580645159,0.3209539501251218,0.08359000071628098
36005022000,0.3119651982859946,0.1926863572433194,0.3612903225806451,0.3291688977191324,0.18952797077573236
36005022101,0.49557483847946887,0.7777777777777778,0.23870967741935478,0.3318872742160612,0.17856887042475458
36005022102,0.3762335638560416,0.23136427566807322,0.1806451612903224,0.3273322168256471,0.4662989757180718
36005022200,0.4267678228187753,0.5949367088607597,0.3225806451612901,0.33334627534855166,0.19468519447031005
36005022300,0.4684987113899824,0.2172995780590717,0.32903225806451597,0.3325300708732653,0.35477401332282776
36005022403,0.6262856461904517,0.3101265822784811,0.30322580645161273,0.3317799803949039,0.2621588711410357
36005022404,0.5532618157907031,0.20393811533052053,0.07741935483870943,0.32070774814942105,0.33006231645297607
36005022500,0.5909384148678392,0.6075949367088607,0.3870967741935483,0.348752031372891,0.7315378554544804
36005022701,0.5305597237069334,0.31786216596343164,0.2838709677419354,0.3329845640652553,0.3961750590931882
36005022702,0.4948612385165751,0.11744022503516177,0.264516129032258,0.3237862860934087,0.1262087243034165
36005022703,0.6478045673512891,0.20112517580872016,0.3161290322580645,0.1897532379841021,0.07520951221259214
36005022800,0.5749286333169069,0.27848101265822783,0.006451612903225592,0.3190686319289896,0.35907169973497594
36005022901,0.44254289926814744,0.42897327707454314,0.16129032258064505,0.3353673021564172,0.7584700236372752
36005022902,0.22810795912314383,0.2791842475386778,0.08140026636007383,0.31862663793016355,0.2938184943771935
36005023000,0.3812583428693711,0.19338959212376933,0.2838709677419354,0.32774145253770426,0.2710407563928084
36005023100,0.5396479553587096,0.2383966244725738,0.08387096774193531,0.3176523185372496,0.14991762767710043
36005023200,0.4799606797058922,0.13642756680731374,0.13548387096774178,0.32115712944615427,0.28730033665210225
36005023301,0.607502807788896,0.5014064697609001,0.051612903225806195,0.32959272746837515,0.6221617362653106
36005023501,0.2611664941917086,0.4120956399437412,0.42580645161290304,0.33592211154953117,0.25693001933958887
36005023502,0.49583488958857164,0.4156118143459916,0.25161290322580626,0.33314909972964024,0.4314160876728028
36005023600,0.37408536914909213,0.13642756680731374,0.1483870967741933,0.319812291286906,0.23121552897356915
36005023702,0.3958345380605568,0.6589310829817159,0.3935483870967742,0.33541945529434614,0.10586634195258202
36005023703,0.3847117230006809,0.6786216596343178,0.23225806451612888,0.33605778551694104,0.49881813623665927
36005023704,0.5098727196012829,0.3748241912798876,0.23225806451612888,0.33043928341354895,0.3629396175059092
36005023800,0.5081164502625547,0.2236286919831224,0.10967741935483856,0.32023760754059805,0.23787694291239878
36005023900,0.5815654827127323,0.8811533052039382,0.593548387096774,0.3682770414427279,0.6261107313738894
36005024000,0.3561344478027235,0.3720112517580872,0.0,0.3242729365776118,0.6523887973640856
36005024100,0.4693173612712174,0.540084388185654,0.37419354838709656,0.3426479436410772,0.5488861829381849
36005024300,0.495397362841029,0.32208157524613223,0.4516129032258063,0.34420988980866146,0.571090896067617
36005024400,0.6974977461144597,0.2827004219409284,0.08387096774193531,0.31814586402799805,0.08853234009025134
36005024501,0.008004890775466237,0.23347398030942335,0.2064516129032256,0.32429721286820984,0.39395458778024495
36005024502,0.3626234008331822,0.15541490857946572,0.1483870967741933,0.322300204752309,0.34553398753670933
36005024600,0.5419292567944889,0.07032348804500714,0.18364243392069024,0.3188714659737091,0.08251557911324393
36005024800,0.4624450442530456,0.1842475386779183,0.3225806451612901,0.32690022041567834,0.11668218608982163
36005025000,0.25674809027638196,0.04571026722925444,0.07096774193548384,0.3120140115738335,0.1261370961965475
36005025100,0.6442242428397064,0.339662447257384,0.2064516129032256,0.33651470880848977,0.6907814626459422
36005025200,0.32050991079504876,0.15541490857946572,0.012903225806451474,0.31133288155301103,0.13537712198266585
36005025300,0.3634351502021828,0.28129395218002823,0.12258064516129004,0.3273821295488387,0.5761048635484565
36005025400,0.5252354545537362,0.09634317862165968,0.03225806451612883,0.3126201920106817,0.11410357424253269
36005025500,0.39933867353543556,0.4078762306610407,0.038709677419354716,0.32681066954906407,0.6498818136236659
36005025600,0.4675669642881728,0.0928270042194094,0.10322580645161267,0.3140634502600331,0.04555547596877014
36005025700,0.5109800693240272,0.18917018284106912,0.07096774193548384,0.313519469941974,0.01805028293102205
36005026100,0.33156516410620035,0.1125175808720113,0.06451612903225795,0.014475077508247843,0.12047847575388577
36005026300,0.5178591233310782,0.3565400843881855,0.4322580645161289,0.34385582468975107,0.5687987966478045
36005026400,0.47471405614451273,0.3509142053445851,0.10967741935483856,0.3221385554941586,0.2655970202707542
36005026500,0.42533145974861186,0.44233473980309435,0.3999999999999998,0.3439502477703595,0.6293245469522242
36005026601,0.27221065527545807,0.1926863572433194,0.3419354838709677,0.3273011899400888,0.1572953226846214
36005026602,0.4857784726000406,0.3762306610407874,0.5741935483870967,0.09420725924061593,0.40699090323042764
36005026701,0.5003888651721509,0.2609001406469761,0.17419354838709653,0.32384778501923517,0.24668720005730246
36005026702,0.34315654174180604,0.3586497890295359,0.03225806451612883,0.21548259814517182,0.6274622161736266
36005026900,0.2523666604523972,0.420534458509142,0.07096774193548384,0.31702538581156064,0.1442590072344387
36005027402,0.4948612385165751,0.10900140646976102,0.0,0.31044259527503676,0.08509419096053286
36005027600,0.21282099674500268,0.14978902953586498,0.6064516129032257,0.33593177100018384,0.021273547740133177
36005027700,0.448625137293848,0.3066104078762305,0.11612903225806444,0.3239525735743796,0.3761908172766994
36005027900,0.4620097583595236,0.3495077355836849,0.19999999999999976,0.26691958338621535,0.33135162237662047
36005028300,0.5684064036042408,0.6856540084388184,0.5612903225806452,0.34724022262076415,0.21918200701955437
36005028400,0.6133077401295344,0.29465541490857944,0.038709677419354716,0.31401950092477454,0.014182365160088728
36005028500,0.592032847971552,0.18917018284106912,0.3612903225806451,0.03555708033153583,0.17770933314232487
36005028600,0.26813611040960883,0.10056258790436025,0.07096774193548384,0.31127691476658853,0.052431774228207086
36005028700,0.39144283201648916,0.417721518987342,0.038709677419354716,0.3176694216736851,0.19984241816488793
36005028800,0.3293578108531042,0.1483825597749648,0.051612903225806195,0.31249808493956904,0.10464866413580681
36005028900,0.5722577594096279,0.3748241912798876,0.6516129032258063,0.3477718026549423,0.2262731895995988
36005029302,0.31603604574270966,0.21448663853727137,0.1483870967741933,0.5919214501068458,0.07907742998352547
36005029500,0.5322300826569558,0.2777777777777776,0.3806451612903224,0.33212556766464685,0.15622090108158435
36005029600,0.6630009188927052,0.5696202531645571,0.49032258064516104,0.339844132543467,0.05586992335792555
36005029700,0.4006253719141249,0.17229254571026725,0.11612903225806444,0.10716649050728203,0.07585416517441433
36005030000,0.5546853183073566,0.3762306610407874,0.41290322580645156,0.34093610947382874,0.44473891555046197
36005030202,0.3874699902147676,0.11111111111111113,0.11612903225806444,0.3164073474151266,0.14912971850153992
36005030900,0.5484182098249475,0.11744022503516177,0.1875236054123786,0.0961516830440399,0.07499462789198481
36005031000,0.5549071628554062,0.2383966244725738,0.019354838709677358,0.31208679852639887,0.01998424181648879
36005031200,0.4944545235118169,0.11533052039381166,0.10967741935483856,0.3146349119321778,0.03502614425900722
36005031900,0.5549071628554062,0.0014064697609001825,0.07096774193548384,0.31115510437582455,0.0006446529618221921
36005032300,0.5128121598629436,0.18635724331926873,0.1419354838709677,0.3180022685753993,0.075639280853807
36005032400,0.3517197412965312,0.2679324894514767,0.03225806451612883,0.31380495251665697,0.13172408853234005
36005032600,0.47498766442044105,0.10267229254571034,0.2064516129032256,0.32034185885809624,0.10722727598309574
36005032800,0.32300566196060976,0.31153305203938103,0.058064516129032066,0.31868933534091703,0.2954659408351837
36005033000,0.6071428541349525,0.43459915611814354,0.2774193548387095,0.33770390986498544,0.5421531408924861
36005033201,0.48864959117117857,0.08368495077355838,0.07741935483870943,0.31846062057478486,0.31745576964400823
36005033202,0.31293022207001137,0.361462728551336,0.07096774193548384,0.5399410411575087,0.3063534130792923
36005033400,0.6617807738784308,0.680028129395218,0.32903225806451597,0.332177015981121,0.005300479908315876
36005033500,0.41159371179768545,0.1357243319268635,0.03225806451612883,0.3120388858796134,0.10378912685337711
36005033601,0.3747693898389125,0.560478199718706,0.23870967741935478,0.33074053868797787,0.29976362724733185
36005033700,0.5729483444835797,0.1357243319268635,0.058064516129032066,0.3131091231737507,0.03717498746508114
36005033801,0.478204410367164,0.16666666666666682,0.09677419354838708,0.3206998321065718,0.33586419310937615
36005033802,0.5678850689163237,0.20253164556962033,0.11612903225806444,0.3227120242023932,0.3347897715063391
36005034000,0.4502828090556653,0.2419127988748241,0.17419354838709653,0.33085177634577806,0.6192966119905451
36005034200,0.4490318522986061,0.15682137834036589,0.11612903225806444,0.31767252370292515,0.16030370317312503
36005034300,0.11343463921866125,0.04219409282700415,0.03225806451612883,0.307403910841138,0.04469593868634044
36005034400,0.4620097583595236,0.19198312236286913,0.051612903225806195,0.3143022005139387,0.11711195473103632
36005034500,0.5604347895109822,0.12447257383966236,0.11612903225806444,0.31635128817599,0.0741350906095551
36005034800,0.4684987113899824,0.4676511954992966,0.07096774193548384,0.32128896559922315,0.24389370388940618
36005035000,0.3962883109997497,0.11884669479606196,0.225806451612903,0.3217770390613805,0.15235298331065103
36005035100,0.4945839328315128,0.06821378340365669,0.006451612903225592,0.3108055858321237,0.11302915263949566
36005035600,0.21282099674500268,0.24683544303797458,0.16129032258064505,0.3183959675038086,0.12484779027290295
36005035800,0.40109124546502944,0.4338959212376933,0.10967741935483856,0.32467639747064825,0.3663777666356277
36005035900,0.2782115503002069,0.42405063291139233,0.0903225806451612,0.3223839598230945,0.35018981448320324
36005036000,0.5484182098249475,0.15752461322081582,0.1483870967741933,0.31959498033759115,0.1431129575245325
36005036100,0.48864959117117857,0.40084388185654013,0.5999999999999999,0.17091954261988224,0.1855167967910607
36005036300,0.5474568834500649,0.7390998593530239,0.3096774193548386,0.3511200162486576,0.9606761693288447
36005036400,0.5051201267834453,0.26019690576652615,0.18709677419354828,0.32720001791522463,0.379700594513287
36005036501,0.4102460304812209,0.37130801687763726,0.23225806451612888,0.3307433394627936,0.4168755819783683
36005036502,0.483411594897779,0.1947960618846695,0.15483870967741917,0.32728777425151645,0.5058376907098345
36005036800,0.5419292567944889,0.13150492264416327,0.07096774193548384,0.31692878840121014,0.2084377909891841
36005036901,0.48864959117117857,0.20253164556962033,0.17419354838709653,0.3225109084497459,0.22125922211875942
36005036902,0.44254289926814744,0.15119549929676518,0.03225806451612883,0.3148688961485162,0.22125922211875942
36005037000,0.10090229527134906,0.19971870604782,0.058064516129032066,0.3160421389706827,0.3165246042547096
36005037100,0.5039753520322905,0.41068917018284107,0.21290322580645152,0.33721830500124106,0.7190745648592507
36005037200,0.5419292567944889,0.24472573839662448,0.06451612903225795,0.31798110952411124,0.20564429482128782
36005037300,0.478204410367164,0.5478199718706047,0.025806451612902948,0.09957115540673553,0.8728601103072846
36005037400,0.4687575300293739,0.34599156118143465,0.1806451612903224,0.3271556732689172,0.35348470739918336
36005037504,0.5669237425414408,0.5056258790436006,0.13548387096774178,0.3260363214964378,0.26853377265238865
36005037800,0.5030509997487496,0.3741209563994373,0.2838709677419354,0.3770583752601006,0.3784829166965117
36005037900,0.4675669642881728,0.5632911392405064,0.37419354838709656,0.3410064621449052,0.4551249910464867
36005038000,0.44755288864494047,0.5140646976090013,0.03225806451612883,0.08386682581452758,0.9575961607334719
36005038100,0.40065125377806393,0.9739803094233478,0.19354838709677416,0.34049820366991196,0.6186519590287229
36005038200,0.10090229527134906,0.1983122362869198,0.0,0.3127737105451865,0.34145118544516867
36005038301,0.44185887857832706,0.24753867791842485,0.1419354838709677,0.3272366719347803,0.5161521380989901
36005038304,0.3012648962517225,0.05485232067510547,0.1483870967741933,0.31568237475049216,0.10600959816632037
36005038500,0.47692510680674316,0.7637130801687763,0.34838709677419333,0.35128265895058247,0.891053649452045
36005038600,0.5706782934531334,0.5450070323488043,0.1290322580645159,0.33800222380137374,0.8429911897428551
36005038700,0.4813361159038013,0.39803094233473973,0.08387096774193531,0.3274689729162996,0.554186662846501
36005038800,0.41159371179768545,0.17369901547116742,0.1476000489517137,0.32190445490416336,0.29868920564429485
36005038900,0.5415003573349259,0.46132208157524635,0.33075188640149544,0.34106024994481043,0.5920779313802736
36005039000,0.2321788065798589,0.2756680731364275,0.11612903225806444,0.32664749539710164,0.6070482057159229
36005039100,0.836228842030728,0.779184247538678,0.07096774193548384,0.3424845029441056,0.9540147553900151
36005039200,0.16874975288326738,0.21378340365682144,0.07741935483870943,0.31662815831767094,0.26710121051500607
36005039300,0.5365495265042796,0.37130801687763726,0.11612903225806444,0.6302079554165467,0.9294463147339016
36005039400,0.561396115885865,0.24824191279887478,0.07741935483870943,0.32772507960493996,0.6431487715779671
36005039500,0.5394113211741229,0.8748241912798878,0.16129032258064505,0.34031788660506324,0.6927870496382781
36005039600,0.42484892354366527,0.30098452883263016,0.2034691074488376,0.33331265983646596,0.6459422677458636
36005039700,0.5790932605143887,0.9964838255977498,0.17419354838709653,0.33083061607609177,0.11045054079220672
36005039800,0.5419292567944889,0.09915611814346005,0.194926151909847,0.32650586616293475,0.4123630112456128
36005039901,0.5204103356336517,0.7285513361462728,0.2709677419354839,0.34385949818512157,0.7108373325693003
36005039902,0.44131166202647065,0.3621659634317862,0.1290322580645159,0.3295015577587246,0.5867774514719576
36005040100,0.5227520280852893,0.6926863572433193,0.23225806451612888,0.335411755975226,0.4074922999785115
36005040302,0.48685634774110903,0.23206751054852315,0.1806451612903224,0.32305227039988804,0.21560060167609754
36005040303,0.09552256498113969,0.20534458509142073,0.0903225806451612,0.31765373066738134,0.31996275338442803
36005040304,0.48946302118069496,0.24753867791842485,0.42580645161290304,0.12808620969526216,0.3611489148341808
36005040400,0.47622999388952025,0.30872011251758097,0.07096774193548384,0.323764930630634,0.45899290881742005
36005040501,0.36911235386364083,0.1940928270042196,0.0,0.32046511510456344,0.5698732182508416
36005040502,0.2886715207407583,0.2791842475386778,0.058064516129032066,0.32511303220273513,0.642002721868061
36005040600,0.3426142550687952,0.3790436005625878,0.09677419354838708,0.32884072376874746,0.654680896783898
36005040701,0.5081164502625547,0.09915611814346005,0.21935483870967712,0.3241350322054109,0.2529904734617864
36005040702,0.26813611040960883,0.3656821378340365,0.1419354838709677,0.32810206092958555,0.5508201418236516
36005040800,0.49055188385776816,0.24753867791842485,0.08387096774193531,0.32437895167960373,0.49144044122913827
36005040900,0.44254289926814744,0.5534458509142055,0.6387096774193546,0.4244328248876426,0.15772509132583626
